"lemma","text.content","text.beginOffset","partOfSpeech.tag","dependencyEdge.headTokenIndex","dependencyEdge.label","text_id"
"Well","Well",-1,"X",3,"DISCOURSE",385
",",",",-1,"PUNCT",3,"P",385
"I","I",-1,"PRON",3,"NSUBJ",385
"have","have",-1,"VERB",3,"ROOT",385
"to","to",-1,"PRT",5,"AUX",385
"respond","respond",-1,"VERB",3,"XCOMP",385
".",".",-1,"PUNCT",3,"P",385
"Please","Please",-1,"X",1,"DISCOURSE",386
"respond","respond",-1,"VERB",1,"ROOT",386
".",".",-1,"PUNCT",1,"P",386
"The","The",-1,"DET",1,"DET",387
"secretary","secretary",-1,"NOUN",2,"NSUBJ",387
"say","said",-1,"VERB",2,"ROOT",387
"very","very",-1,"ADV",4,"ADVMOD",387
"strongly","strongly",-1,"ADV",2,"ADVMOD",387
"about","about",-1,"ADP",2,"PREP",387
"work","working",-1,"VERB",5,"PCOMP",387
"with","with",-1,"ADP",6,"PREP",387
"—","—",-1,"PUNCT",2,"P",387
"we","we",-1,"PRON",12,"NSUBJ",387
"have","'ve",-1,"VERB",12,"AUX",387
"be","been",-1,"VERB",12,"AUX",387
"work","working",-1,"VERB",2,"PARATAXIS",387
"with","with",-1,"ADP",12,"PREP",387
"them","them",-1,"PRON",13,"POBJ",387
"for","for",-1,"ADP",12,"PREP",387
"many","many",-1,"ADJ",17,"AMOD",387
"year","years",-1,"NOUN",15,"POBJ",387
",",",",-1,"PUNCT",12,"P",387
"and","and",-1,"CONJ",12,"CC",387
"we","we",-1,"PRON",21,"NSUBJ",387
"have","have",-1,"VERB",12,"CONJ",387
"the","the",-1,"DET",24,"DET",387
"great","greatest",-1,"ADJ",24,"AMOD",387
"mess","mess",-1,"NOUN",21,"DOBJ",387
"anyone","anyone",-1,"NOUN",28,"NSUBJPASS",387
"'s","'s",-1,"VERB",28,"AUXPASS",387
"ever","ever",-1,"ADV",28,"ADVMOD",387
"see","seen",-1,"VERB",24,"RCMOD",387
".",".",-1,"PUNCT",2,"P",387
"You","You",-1,"PRON",31,"NSUBJ",387
"look","look",-1,"VERB",31,"ROOT",387
"at","at",-1,"ADP",31,"PREP",387
"the","the",-1,"DET",35,"DET",387
"Middle","Middle",-1,"NOUN",35,"NN",387
"East","East",-1,"NOUN",32,"POBJ",387
",",",",-1,"PUNCT",31,"P",387
"it","it",-1,"PRON",38,"NSUBJ",387
"'s","'s",-1,"VERB",31,"PARATAXIS",387
"a","a",-1,"DET",41,"DET",387
"total","total",-1,"ADJ",41,"AMOD",387
"mess","mess",-1,"NOUN",38,"ATTR",387
".",".",-1,"PUNCT",31,"P",387
"Under","Under",-1,"ADP",43,"ROOT",387
"your","your",-1,"PRON",45,"POSS",387
"direction","direction",-1,"NOUN",43,"POBJ",387
",",",",-1,"PUNCT",43,"P",387
"to","to",-1,"ADP",43,"PREP",387
"a","a",-1,"DET",50,"DET",387
"large","large",-1,"ADJ",50,"AMOD",387
"extent","extent",-1,"NOUN",47,"POBJ",387
".",".",-1,"PUNCT",43,"P",387
"But","But",-1,"CONJ",2,"CC",388
"you","you",-1,"PRON",2,"NSUBJ",388
"look","look",-1,"VERB",2,"ROOT",388
"at","at",-1,"ADP",2,"PREP",388
"the","the",-1,"DET",6,"DET",388
"Middle","Middle",-1,"NOUN",6,"NN",388
"East","East",-1,"NOUN",3,"POBJ",388
",",",",-1,"PUNCT",2,"P",388
"you","you",-1,"PRON",9,"NSUBJ",388
"start","started",-1,"VERB",2,"PARATAXIS",388
"the","the",-1,"DET",12,"DET",388
"Iran","Iran",-1,"NOUN",12,"NN",388
"deal","deal",-1,"NOUN",9,"DOBJ",388
",",",",-1,"PUNCT",2,"P",388
"that","that",-1,"DET",15,"NSUBJ",388
"'s","'s",-1,"VERB",2,"PARATAXIS",388
"another","another",-1,"DET",17,"DET",388
"beauty","beauty",-1,"NOUN",15,"ATTR",388
"where","where",-1,"ADV",20,"ADVMOD",388
"you","you",-1,"PRON",20,"NSUBJ",388
"have","have",-1,"VERB",17,"RCMOD",388
"a","a",-1,"DET",22,"DET",388
"country","country",-1,"NOUN",20,"DOBJ",388
"that","that",-1,"DET",24,"NSUBJ",388
"be","was",-1,"VERB",22,"RCMOD",388
"ready","ready",-1,"ADJ",24,"ACOMP",388
"to","to",-1,"PRT",27,"AUX",388
"fall","fall",-1,"VERB",25,"XCOMP",388
",",",",-1,"PUNCT",2,"P",388
"I","I",-1,"PRON",30,"NSUBJ",388
"mean","mean",-1,"VERB",2,"PARATAXIS",388
",",",",-1,"PUNCT",2,"P",388
"they","they",-1,"PRON",34,"NSUBJ",388
"be","were",-1,"VERB",34,"AUX",388
"do","doing",-1,"VERB",2,"PARATAXIS",388
"so","so",-1,"ADV",36,"ADVMOD",388
"badly","badly",-1,"ADV",34,"ADVMOD",388
".",".",-1,"PUNCT",2,"P",388
"They","They",-1,"PRON",40,"NSUBJ",388
"be","were",-1,"VERB",40,"AUX",388
"choke","choking",-1,"VERB",40,"ROOT",388
"on","on",-1,"ADP",40,"PREP",388
"the","the",-1,"DET",43,"DET",388
"sanction","sanctions",-1,"NOUN",41,"POBJ",388
".",".",-1,"PUNCT",40,"P",388
"And","And",-1,"CONJ",49,"CC",388
"now","now",-1,"ADV",49,"ADVMOD",388
"they","they",-1,"PRON",49,"NSUBJ",388
"be","'re",-1,"VERB",49,"AUX",388
"go","going",-1,"VERB",49,"ROOT",388
"to","to",-1,"PRT",51,"AUX",388
"be","be",-1,"VERB",49,"XCOMP",388
"actually","actually",-1,"ADV",51,"ADVMOD",388
"probably","probably",-1,"ADV",51,"ADVMOD",388
"a","a",-1,"DET",56,"DET",388
"major","major",-1,"ADJ",56,"AMOD",388
"power","power",-1,"NOUN",51,"ATTR",388
"at","at",-1,"ADP",51,"PREP",388
"some","some",-1,"DET",59,"DET",388
"point","point",-1,"NOUN",57,"POBJ",388
"pretty","pretty",-1,"ADV",61,"ADVMOD",388
"soon","soon",-1,"ADV",51,"ADVMOD",388
",",",",-1,"PUNCT",51,"P",388
"the","the",-1,"DET",64,"DET",388
"way","way",-1,"NOUN",51,"ATTR",388
"they","they",-1,"PRON",67,"NSUBJ",388
"be","'re",-1,"VERB",67,"AUX",388
"go","going",-1,"VERB",64,"RCMOD",388
".",".",-1,"PUNCT",49,"P",388
"But","But",-1,"CONJ",9,"CC",389
"when","when",-1,"ADV",3,"ADVMOD",389
"you","you",-1,"PRON",3,"NSUBJ",389
"look","look",-1,"VERB",9,"ADVCL",389
"at","at",-1,"ADP",3,"PREP",389
"NATO","NATO",-1,"NOUN",4,"POBJ",389
",",",",-1,"PUNCT",9,"P",389
"I","I",-1,"PRON",9,"NSUBJPASS",389
"be","was",-1,"VERB",9,"AUXPASS",389
"ask","asked",-1,"VERB",9,"ROOT",389
"on","on",-1,"ADP",9,"PREP",389
"a","a",-1,"DET",13,"DET",389
"major","major",-1,"ADJ",13,"AMOD",389
"show","show",-1,"NOUN",10,"POBJ",389
",",",",-1,"PUNCT",9,"P",389
"what","what",-1,"PRON",18,"DOBJ",389
"do","do",-1,"VERB",18,"AUX",389
"you","you",-1,"PRON",18,"NSUBJ",389
"think","think",-1,"VERB",9,"DEP",389
"of","of",-1,"ADP",18,"PREP",389
"NATO","NATO",-1,"NOUN",19,"POBJ",389
"?","?",-1,"PUNCT",9,"P",389
"And","And",-1,"CONJ",24,"CC",389
"you","you",-1,"PRON",24,"NSUBJ",389
"have","have",-1,"VERB",24,"ROOT",389
"to","to",-1,"PRT",26,"AUX",389
"understand","understand",-1,"VERB",24,"XCOMP",389
",",",",-1,"PUNCT",24,"P",389
"I","I",-1,"PRON",29,"NSUBJ",389
"be","'m",-1,"VERB",24,"PARATAXIS",389
"a","a",-1,"DET",31,"DET",389
"businessperson","businessperson",-1,"NOUN",29,"ATTR",389
".",".",-1,"PUNCT",24,"P",389
"I","I",-1,"PRON",34,"NSUBJ",389
"do","did",-1,"VERB",34,"ROOT",389
"really","really",-1,"ADV",36,"ADVMOD",389
"well","well",-1,"ADV",34,"ADVMOD",389
".",".",-1,"PUNCT",34,"P",389
"But","But",-1,"CONJ",40,"CC",389
"I","I",-1,"PRON",40,"NSUBJ",389
"have","have",-1,"VERB",40,"ROOT",389
"common","common",-1,"ADJ",42,"AMOD",389
"sense","sense",-1,"NOUN",40,"DOBJ",389
".",".",-1,"PUNCT",40,"P",389
"And","And",-1,"CONJ",46,"CC",389
"I","I",-1,"PRON",46,"NSUBJ",389
"say","said",-1,"VERB",46,"ROOT",389
",",",",-1,"PUNCT",46,"P",389
"well","well",-1,"X",52,"DISCOURSE",389
",",",",-1,"PUNCT",52,"P",389
"I","I",-1,"PRON",52,"NSUBJ",389
"will","'ll",-1,"VERB",52,"AUX",389
"tell","tell",-1,"VERB",46,"CCOMP",389
"you","you",-1,"PRON",52,"DOBJ",389
".",".",-1,"PUNCT",46,"P",389
"I","I",-1,"PRON",58,"NSUBJ",389
"have","have",-1,"VERB",58,"AUX",389
"n't","n't",-1,"ADV",58,"NEG",389
"give","given",-1,"VERB",58,"ROOT",389
"lot","lots",-1,"NOUN",58,"DOBJ",389
"of","of",-1,"ADP",59,"PREP",389
"thought","thought",-1,"NOUN",60,"POBJ",389
"to","to",-1,"ADP",58,"PREP",389
"NATO","NATO",-1,"NOUN",62,"POBJ",389
".",".",-1,"PUNCT",58,"P",389
"But","But",-1,"CONJ",67,"CC",389
"two","two",-1,"NUM",67,"NUM",389
"thing","things",-1,"NOUN",67,"ROOT",389
".",".",-1,"PUNCT",67,"P",389
"Number","Number",-1,"NOUN",0,"ROOT",390
"one","one",-1,"NUM",0,"NUM",390
",",",",-1,"PUNCT",0,"P",390
"the","the",-1,"DET",5,"DET",390
"28","28",-1,"NUM",5,"NUM",390
"country","countries",-1,"NOUN",0,"APPOS",390
"of","of",-1,"ADP",5,"PREP",390
"NATO","NATO",-1,"NOUN",6,"POBJ",390
",",",",-1,"PUNCT",0,"P",390
"many","many",-1,"ADJ",14,"NSUBJ",390
"of","of",-1,"ADP",9,"PREP",390
"them","them",-1,"PRON",10,"POBJ",390
"be","are",-1,"VERB",14,"AUX",390
"n't","n't",-1,"ADV",14,"NEG",390
"pay","paying",-1,"VERB",0,"DEP",390
"their","their",-1,"PRON",17,"POSS",390
"fair","fair",-1,"ADJ",17,"AMOD",390
"share","share",-1,"NOUN",14,"DOBJ",390
".",".",-1,"PUNCT",0,"P",390
"Number","Number",-1,"NOUN",19,"ROOT",390
"two","two",-1,"NUM",19,"NUM",390
"—","—",-1,"PUNCT",19,"P",390
"and","and",-1,"CONJ",19,"CC",390
"that","that",-1,"DET",24,"NSUBJ",390
"bother","bothers",-1,"VERB",19,"CONJ",390
"me","me",-1,"PRON",24,"DOBJ",390
",",",",-1,"PUNCT",24,"P",390
"because","because",-1,"ADP",31,"MARK",390
"we","we",-1,"PRON",31,"NSUBJ",390
"should","should",-1,"VERB",31,"AUX",390
"be","be",-1,"VERB",31,"AUX",390
"ask","asking",-1,"VERB",24,"ADVCL",390
"—","—",-1,"PUNCT",19,"P",390
"we","we",-1,"PRON",35,"NSUBJ",390
"be","'re",-1,"VERB",35,"AUX",390
"defend","defending",-1,"VERB",19,"PARATAXIS",390
"them","them",-1,"PRON",35,"DOBJ",390
",",",",-1,"PUNCT",35,"P",390
"and","and",-1,"CONJ",35,"CC",390
"they","they",-1,"PRON",44,"NSUBJ",390
"should","should",-1,"VERB",44,"AUX",390
"at","at",-1,"ADV",44,"ADVMOD",390
"least","least",-1,"ADV",41,"MWE",390
"be","be",-1,"VERB",44,"AUX",390
"pay","paying",-1,"VERB",35,"CONJ",390
"us","us",-1,"PRON",44,"DOBJ",390
"what","what",-1,"PRON",49,"DOBJ",390
"they","they",-1,"PRON",49,"NSUBJPASS",390
"be","'re",-1,"VERB",49,"AUXPASS",390
"suppose","supposed",-1,"VERB",44,"DEP",390
"to","to",-1,"PRT",52,"AUX",390
"be","be",-1,"VERB",52,"AUX",390
"pay","paying",-1,"VERB",49,"XCOMP",390
"by","by",-1,"ADP",52,"PREP",390
"treaty","treaty",-1,"NOUN",53,"POBJ",390
"and","and",-1,"CONJ",54,"CC",390
"contract","contract",-1,"NOUN",54,"CONJ",390
".",".",-1,"PUNCT",19,"P",390
"And","And",-1,"CONJ",6,"CC",391
",",",",-1,"PUNCT",6,"P",391
"number","number",-1,"NOUN",6,"NSUBJ",391
"two","two",-1,"NUM",2,"NUM",391
",",",",-1,"PUNCT",6,"P",391
"I","I",-1,"PRON",6,"NSUBJ",391
"say","said",-1,"VERB",6,"ROOT",391
",",",",-1,"PUNCT",6,"P",391
"and","and",-1,"CONJ",6,"CC",391
"very","very",-1,"ADV",10,"ADVMOD",391
"strongly","strongly",-1,"ADV",14,"ADVMOD",391
",",",",-1,"PUNCT",14,"P",391
"NATO","NATO",-1,"NOUN",14,"NSUBJ",391
"could","could",-1,"VERB",14,"AUX",391
"be","be",-1,"VERB",6,"CONJ",391
"obsolete","obsolete",-1,"ADJ",14,"ACOMP",391
",",",",-1,"PUNCT",14,"P",391
"because","because",-1,"ADP",14,"ADVMOD",391
"—","—",-1,"PUNCT",6,"P",391
"And","And",-1,"CONJ",2,"CC",392
"I","I",-1,"PRON",2,"NSUBJ",392
"be","was",-1,"VERB",2,"ROOT",392
"very","very",-1,"ADV",4,"ADVMOD",392
"strong","strong",-1,"ADJ",2,"ACOMP",392
"on","on",-1,"ADP",2,"PREP",392
"this","this",-1,"DET",5,"POBJ",392
",",",",-1,"PUNCT",2,"P",392
"and","and",-1,"CONJ",2,"CC",392
"it","it",-1,"PRON",12,"NSUBJPASS",392
"be","was",-1,"VERB",12,"AUXPASS",392
"actually","actually",-1,"ADV",12,"ADVMOD",392
"cover","covered",-1,"VERB",2,"CONJ",392
"very","very",-1,"ADV",14,"ADVMOD",392
"accurately","accurately",-1,"ADV",12,"ADVMOD",392
"in","in",-1,"ADP",12,"PREP",392
"the","the",-1,"DET",19,"DET",392
"New","New",-1,"NOUN",18,"NN",392
"York","York",-1,"NOUN",19,"NN",392
"Times","Times",-1,"NOUN",15,"POBJ",392
",",",",-1,"PUNCT",19,"P",392
"which","which",-1,"DET",22,"NSUBJ",392
"be","is",-1,"VERB",19,"RCMOD",392
"unusual","unusual",-1,"ADJ",22,"ACOMP",392
"for","for",-1,"ADP",22,"PREP",392
"the","the",-1,"DET",28,"DET",392
"New","New",-1,"NOUN",27,"NN",392
"York","York",-1,"NOUN",28,"NN",392
"Times","Times",-1,"NOUN",24,"POBJ",392
",",",",-1,"PUNCT",12,"P",392
"to","to",-1,"PRT",31,"AUX",392
"be","be",-1,"VERB",12,"XCOMP",392
"honest","honest",-1,"ADJ",31,"ACOMP",392
"But","But",-1,"CONJ",2,"CC",393
"I","I",-1,"PRON",2,"NSUBJ",393
"say","said",-1,"VERB",2,"ROOT",393
",",",",-1,"PUNCT",2,"P",393
"they","they",-1,"PRON",7,"NSUBJ",393
"do","do",-1,"VERB",7,"AUX",393
"not","not",-1,"ADV",7,"NEG",393
"focus","focus",-1,"VERB",2,"CCOMP",393
"on","on",-1,"ADP",7,"PREP",393
"terror","terror",-1,"NOUN",8,"POBJ",393
".",".",-1,"PUNCT",2,"P",393
"And","And",-1,"CONJ",13,"CC",393
"I","I",-1,"PRON",13,"NSUBJ",393
"be","was",-1,"VERB",13,"ROOT",393
"very","very",-1,"ADV",15,"ADVMOD",393
"strong","strong",-1,"ADJ",13,"ACOMP",393
".",".",-1,"PUNCT",13,"P",393
"And","And",-1,"CONJ",19,"CC",393
"I","I",-1,"PRON",19,"NSUBJ",393
"say","said",-1,"VERB",19,"ROOT",393
"it","it",-1,"PRON",19,"NSUBJ",393
"numerous","numerous",-1,"ADJ",22,"AMOD",393
"time","times",-1,"NOUN",19,"TMOD",393
".",".",-1,"PUNCT",19,"P",393
"And","And",-1,"CONJ",7,"CC",394
"about","about",-1,"ADV",2,"QUANTMOD",394
"four","four",-1,"NUM",3,"NUM",394
"month","months",-1,"NOUN",4,"NPADVMOD",394
"ago","ago",-1,"ADV",7,"ADVMOD",394
",",",",-1,"PUNCT",7,"P",394
"I","I",-1,"PRON",7,"NSUBJ",394
"read","read",-1,"VERB",7,"ROOT",394
"on","on",-1,"ADP",7,"PREP",394
"the","the",-1,"DET",11,"DET",394
"front","front",-1,"ADJ",11,"AMOD",394
"page","page",-1,"NOUN",8,"POBJ",394
"of","of",-1,"ADP",11,"PREP",394
"the","the",-1,"DET",16,"DET",394
"Wall","Wall",-1,"NOUN",15,"NN",394
"Street","Street",-1,"NOUN",16,"NN",394
"Journal","Journal",-1,"NOUN",12,"POBJ",394
"that","that",-1,"ADP",20,"MARK",394
"NATO","NATO",-1,"NOUN",20,"NSUBJ",394
"be","is",-1,"VERB",20,"AUX",394
"open","opening",-1,"VERB",7,"CCOMP",394
"up","up",-1,"PRT",20,"PRT",394
"a","a",-1,"DET",25,"DET",394
"major","major",-1,"ADJ",25,"AMOD",394
"terror","terror",-1,"NOUN",25,"NN",394
"division","division",-1,"NOUN",20,"DOBJ",394
".",".",-1,"PUNCT",7,"P",394
"And","And",-1,"CONJ",29,"CC",394
"I","I",-1,"PRON",29,"NSUBJ",394
"think","think",-1,"VERB",29,"ROOT",394
"that","that",-1,"DET",31,"NSUBJ",394
"'s","'s",-1,"VERB",29,"CCOMP",394
"great","great",-1,"ADJ",31,"ACOMP",394
".",".",-1,"PUNCT",29,"P",394
"And","And",-1,"CONJ",36,"CC",394
"I","I",-1,"PRON",36,"NSUBJ",394
"think","think",-1,"VERB",36,"ROOT",394
"we","we",-1,"PRON",39,"NSUBJ",394
"should","should",-1,"VERB",39,"AUX",394
"get","get",-1,"VERB",36,"CCOMP",394
"—","—",-1,"PUNCT",39,"P",394
"because","because",-1,"ADP",43,"MARK",394
"we","we",-1,"PRON",43,"NSUBJ",394
"pay","pay",-1,"VERB",39,"ADVCL",394
"approximately","approximately",-1,"ADV",45,"QUANTMOD",394
"73","73",-1,"NUM",46,"NUM",394
"percent","percent",-1,"NOUN",43,"DOBJ",394
"of","of",-1,"ADP",46,"PREP",394
"the","the",-1,"DET",49,"DET",394
"cost","cost",-1,"NOUN",47,"POBJ",394
"of","of",-1,"ADP",49,"PREP",394
"NATO","NATO",-1,"NOUN",50,"POBJ",394
".",".",-1,"PUNCT",36,"P",394
"It","It",-1,"PRON",54,"NSUBJ",394
"'s","'s",-1,"VERB",54,"ROOT",394
"a","a",-1,"DET",56,"DET",394
"lot","lot",-1,"NOUN",54,"ATTR",394
"of","of",-1,"ADP",56,"PREP",394
"money","money",-1,"NOUN",57,"POBJ",394
"to","to",-1,"PRT",60,"AUX",394
"protect","protect",-1,"VERB",54,"XCOMP",394
"other","other",-1,"ADJ",62,"AMOD",394
"person","people",-1,"NOUN",60,"DOBJ",394
".",".",-1,"PUNCT",54,"P",394
"But","But",-1,"CONJ",66,"CC",394
"I","I",-1,"PRON",66,"NSUBJ",394
"be","'m",-1,"VERB",66,"ROOT",394
"all","all",-1,"DET",66,"ATTR",394
"for","for",-1,"ADP",67,"PREP",394
"NATO","NATO",-1,"NOUN",68,"POBJ",394
".",".",-1,"PUNCT",66,"P",394
"But","But",-1,"CONJ",73,"CC",394
"I","I",-1,"PRON",73,"NSUBJ",394
"say","said",-1,"VERB",73,"ROOT",394
"they","they",-1,"PRON",75,"NSUBJ",394
"have","have",-1,"VERB",73,"CCOMP",394
"to","to",-1,"PRT",77,"AUX",394
"focus","focus",-1,"VERB",75,"XCOMP",394
"on","on",-1,"ADP",77,"PREP",394
"terror","terror",-1,"NOUN",78,"POBJ",394
",",",",-1,"PUNCT",77,"P",394
"also","also",-1,"ADV",77,"ADVMOD",394
".",".",-1,"PUNCT",73,"P",394
"And","And",-1,"CONJ",3,"CC",395
"they","they",-1,"PRON",3,"NSUBJ",395
"be","'re",-1,"VERB",3,"AUX",395
"go","going",-1,"VERB",3,"ROOT",395
"to","to",-1,"PRT",5,"AUX",395
"do","do",-1,"VERB",3,"XCOMP",395
"that","that",-1,"DET",5,"DOBJ",395
".",".",-1,"PUNCT",3,"P",395
"And","And",-1,"CONJ",10,"CC",395
"that","that",-1,"DET",10,"NSUBJ",395
"be","was",-1,"VERB",10,"ROOT",395
"—","—",-1,"PUNCT",10,"P",395
"believe","believe",-1,"VERB",10,"PARATAXIS",395
"me","me",-1,"PRON",12,"DOBJ",395
"—","—",-1,"PUNCT",10,"P",395
"I","I",-1,"PRON",16,"NSUBJ",395
"be","'m",-1,"VERB",10,"PARATAXIS",395
"sure","sure",-1,"ADJ",16,"ACOMP",395
"I","I",-1,"PRON",21,"NSUBJ",395
"be","'m",-1,"VERB",21,"AUX",395
"not","not",-1,"ADV",21,"NEG",395
"go","going",-1,"VERB",17,"CCOMP",395
"to","to",-1,"PRT",23,"AUX",395
"get","get",-1,"VERB",21,"XCOMP",395
"credit","credit",-1,"NOUN",23,"DOBJ",395
"for","for",-1,"ADP",23,"PREP",395
"it","it",-1,"PRON",25,"POBJ",395
"—","—",-1,"PUNCT",10,"P",395
"but","but",-1,"CONJ",10,"CC",395
"that","that",-1,"DET",30,"NSUBJ",395
"be","was",-1,"VERB",10,"CONJ",395
"largely","largely",-1,"ADV",33,"ADVMOD",395
"because","because",-1,"ADP",33,"MWE",395
"of","of",-1,"ADP",30,"PREP",395
"what","what",-1,"PRON",37,"DOBJ",395
"I","I",-1,"PRON",37,"NSUBJ",395
"be","was",-1,"VERB",37,"AUX",395
"say","saying",-1,"VERB",33,"PCOMP",395
"and","and",-1,"CONJ",37,"CC",395
"my","my",-1,"PRON",40,"POSS",395
"criticism","criticism",-1,"NOUN",37,"CONJ",395
"of","of",-1,"ADP",40,"PREP",395
"NATO","NATO",-1,"NOUN",41,"POBJ",395
".",".",-1,"PUNCT",10,"P",395
"I","I",-1,"PRON",1,"NSUBJ",396
"think","think",-1,"VERB",1,"ROOT",396
"we","we",-1,"PRON",3,"NSUBJ",396
"have","have",-1,"VERB",1,"CCOMP",396
"to","to",-1,"PRT",5,"AUX",396
"get","get",-1,"VERB",3,"XCOMP",396
"NATO","NATO",-1,"NOUN",8,"NSUBJ",396
"to","to",-1,"PRT",8,"AUX",396
"go","go",-1,"VERB",5,"XCOMP",396
"into","into",-1,"ADP",8,"PREP",396
"the","the",-1,"DET",12,"DET",396
"Middle","Middle",-1,"NOUN",12,"NN",396
"East","East",-1,"NOUN",9,"POBJ",396
"with","with",-1,"ADP",8,"PREP",396
"us","us",-1,"PRON",13,"POBJ",396
",",",",-1,"PUNCT",8,"P",396
"in","in",-1,"ADP",8,"PREP",396
"addition","addition",-1,"NOUN",16,"POBJ",396
"to","to",-1,"ADP",17,"PREP",396
"surround","surrounding",-1,"VERB",20,"AMOD",396
"nation","nations",-1,"NOUN",18,"POBJ",396
",",",",-1,"PUNCT",1,"P",396
"and","and",-1,"CONJ",1,"CC",396
"we","we",-1,"PRON",24,"NSUBJ",396
"have","have",-1,"VERB",1,"CONJ",396
"to","to",-1,"PRT",26,"AUX",396
"knock","knock",-1,"VERB",24,"XCOMP",396
"the","the",-1,"DET",28,"DET",396
"hell","hell",-1,"NOUN",26,"DOBJ",396
"out","out",-1,"ADP",26,"PREP",396
"of","of",-1,"ADP",29,"PCOMP",396
"ISIS","ISIS",-1,"NOUN",30,"POBJ",396
",",",",-1,"PUNCT",1,"P",396
"and","and",-1,"CONJ",1,"CC",396
"we","we",-1,"PRON",35,"NSUBJ",396
"have","have",-1,"VERB",1,"CONJ",396
"to","to",-1,"PRT",37,"AUX",396
"do","do",-1,"VERB",35,"XCOMP",396
"it","it",-1,"PRON",39,"NSUBJ",396
"fast","fast",-1,"VERB",37,"CCOMP",396
",",",",-1,"PUNCT",35,"P",396
"when","when",-1,"ADV",43,"ADVMOD",396
"ISIS","ISIS",-1,"NOUN",43,"NSUBJ",396
"form","formed",-1,"VERB",35,"ADVCL",396
"in","in",-1,"ADP",43,"PREP",396
"this","this",-1,"DET",46,"DET",396
"vacuum","vacuum",-1,"NOUN",44,"POBJ",396
"create","created",-1,"VERB",46,"VMOD",396
"by","by",-1,"ADP",47,"PREP",396
"Barack","Barack",-1,"NOUN",50,"NN",396
"Obama","Obama",-1,"NOUN",48,"POBJ",396
"and","and",-1,"CONJ",50,"CC",396
"Secretary","Secretary",-1,"NOUN",53,"TITLE",396
"Clinton","Clinton",-1,"NOUN",50,"CONJ",396
".",".",-1,"PUNCT",1,"P",396
"And","And",-1,"CONJ",56,"CC",396
"believe","believe",-1,"VERB",56,"ROOT",396
"me","me",-1,"PRON",56,"DOBJ",396
",",",",-1,"PUNCT",56,"P",396
"you","you",-1,"PRON",60,"NSUBJ",396
"be","were",-1,"VERB",56,"PARATAXIS",396
"the","the",-1,"DET",62,"DET",396
"one","ones",-1,"NOUN",60,"ATTR",396
"that","that",-1,"DET",64,"NSUBJ",396
"take","took",-1,"VERB",62,"RCMOD",396
"out","out",-1,"PRT",64,"PRT",396
"the","the",-1,"DET",67,"DET",396
"troops","troops",-1,"NOUN",64,"DOBJ",396
".",".",-1,"PUNCT",56,"P",396
"Not","Not",-1,"ADV",70,"NEG",396
"only","only",-1,"ADV",74,"PRECONJ",396
"that","that",-1,"DET",74,"MARK",396
",",",",-1,"PUNCT",74,"P",396
"you","you",-1,"PRON",74,"NSUBJ",396
"name","named",-1,"VERB",74,"ROOT",396
"the","the",-1,"DET",76,"DET",396
"day","day",-1,"NOUN",74,"TMOD",396
".",".",-1,"PUNCT",74,"P",396
"They","They",-1,"PRON",81,"NSUBJ",396
"could","could",-1,"VERB",81,"AUX",396
"n't","n't",-1,"ADV",81,"NEG",396
"believe","believe",-1,"VERB",81,"ROOT",396
"it","it",-1,"PRON",81,"DOBJ",396
".",".",-1,"PUNCT",81,"P",396
"They","They",-1,"PRON",85,"NSUBJ",396
"sit","sat",-1,"VERB",85,"ROOT",396
"back","back",-1,"ADV",85,"ADVMOD",396
"probably","probably",-1,"ADV",85,"ADVMOD",396
"and","and",-1,"CONJ",85,"CC",396
"say","said",-1,"VERB",85,"CONJ",396
",",",",-1,"PUNCT",89,"P",396
"I","I",-1,"PRON",94,"NSUBJ",396
"ca","ca",-1,"VERB",94,"AUX",396
"n't","n't",-1,"ADV",94,"NEG",396
"believe","believe",-1,"VERB",89,"CCOMP",396
"it","it",-1,"PRON",94,"DOBJ",396
".",".",-1,"PUNCT",85,"P",396
"They","They",-1,"PRON",98,"NSUBJ",396
"say","said",-1,"VERB",98,"ROOT",396
"..","..",-1,"PUNCT",98,"P",396
".",".",-1,"PUNCT",98,"P",396
"Lester","Lester",-1,"NOUN",4,"NSUBJPASS",397
",",",",-1,"PUNCT",4,"P",397
"we","we",-1,"PRON",4,"NSUBJPASS",397
"have","'ve",-1,"VERB",4,"AUX",397
"cover","covered",-1,"VERB",4,"ROOT",397
"..","..",-1,"PUNCT",4,"P",397
".",".",-1,"PUNCT",4,"P",397
"No","No",-1,"X",2,"DISCOURSE",398
",",",",-1,"PUNCT",2,"P",398
"wait","wait",-1,"VERB",2,"ROOT",398
"a","a",-1,"DET",4,"DET",398
"minute","minute",-1,"NOUN",2,"DOBJ",398
".",".",-1,"PUNCT",2,"P",398
"We","We",-1,"PRON",2,"NSUBJ",399
"have","'ve",-1,"VERB",2,"AUX",399
"cover","covered",-1,"VERB",2,"ROOT",399
"this","this",-1,"DET",4,"DET",399
"ground","ground",-1,"NOUN",2,"DOBJ",399
".",".",-1,"PUNCT",2,"P",399
"When","When",-1,"ADV",2,"ADVMOD",400
"they","they",-1,"PRON",2,"NSUBJ",400
"form","formed",-1,"VERB",9,"ADVCL",400
",",",",-1,"PUNCT",9,"P",400
"when","when",-1,"ADV",6,"ADVMOD",400
"they","they",-1,"PRON",6,"NSUBJ",400
"form","formed",-1,"VERB",9,"ADVCL",400
